X_mean;Y_mean;Z_mean;X_var;Y_var;Z_var;medicao;;;
-23,24444304;12,86480465;-7,090342465;255,656214;5,992202906;0,564444069;413636858;;;
6,141176524;10,57764684;-10,17882335;254,886717;6,145994236;54,11967146;414289678;;;
4,621874981;4,130624855;-16,72687488;254,1598713;21,4026047;38,7333839;412536271;;;
0,215172307;11,1206895;-6,097241286;253,7242631;3,282499184;38,34627654;414233748;;;
-14,43130404;7,432173883;-2,819999941;253,4916589;42,07460889;25,25563579;411853917;;;
-4,479512061;7,778048588;-7,021463268;252,7845415;6,125175506;159,0378221;420176318;;;
35,78705835;-36,49294065;39,49411684;252,577188;640,3789669;1968,403553;413656547;;;
-13,99674407;-1,325581382;-2,415348801;252,325762;1,491053773;2,817787305;413689659;;;
26,57176442;-1,250588282;-5,639999896;252,0126697;61,32677006;73,41465333;410061055;;;
3,551111019;8,473333213;10,02444418;251,76157;25,73621448;35,45111644;420165915;;;
-8,736470507;0,537647137;3,003529357;251,5577813;560,1534979;28,94765835;421325146;;;
-1,6824;6,263999936;7,924799828;251,5567389;12,6485998;9,522575225;430179117;;;
2,830285599;8,686285543;5,540571306;251,5484036;79,39251025;23,83156293;420217696;;;
-10,28666666;10,74333308;5,521666631;251,4932045;16,83399874;4,306728588;414557246;;;
8,587659534;-9,268084968;8,365531838;251,1567576;324,5293269;119,6904088;414883284;;;
-24,20553161;-13,33787211;-29,32978685;250,6530861;706,6862311;524,7278987;411372855;;;
-11,55119992;0,885599943;7,88159974;250,5288284;18,35648321;6,516263172;412616870;;;
-5,839999875;8,29749973;2,497499979;249,9006237;27,40397424;77,72143484;420256625;;;
3,431612648;9,60774171;4,581290243;249,7786505;4,360258211;48,69181024;414036218;;;
-6,90000008;7,8095999;6,146399887;248,6951925;13,16030369;25,3683231;421300669;;;
8,985517131;11,43103432;-2,551034448;248,6894499;18,72556057;72,49618648;421148323;;;
1,448888815;12,14444434;4,026666585;248,2359732;93,71056281;0,945507599;413714548;;;
-5,602857143;16,11428548;0,768571414;247,4072824;29,17424669;9,074742664;420933266;;;
-3,308571379;0,18000001;12,94857133;247,3773379;151,4807993;45,22702287;413911889;;;
78,83823385;33,12705815;-46,0764695;247,0626603;164,7557914;856,9026957;420594900;;;
1,879148823;11,65021265;-7,861276466;246,9852092;6,197684396;121,3726643;420957422;;;
-24,97714214;1,10571448;27,70285678;245,7760937;128,2960834;241,4217616;410372402;;;
7,996799906;13,91039986;0,594000024;245,2756418;40,45846836;66,53214997;413270728;;;
5,628387023;13,79806418;-3,181935384;242,4308095;0,455396214;7,172275681;414472587;;;
-43,04333267;12,88499983;10,08833318;242,0932592;10,63879682;101,4930802;413395106;;;
31,52903184;30,24774158;12,35032247;241,4205214;1,91705799;129,1682607;420085819;;;
-3,655384642;16,43538433;3,803076741;241,2117818;13,29492122;20,13813177;414186631;;;
60,56590848;56,85545389;7,491818041;241,0307842;974,6911699;9,546293976;412609015;;;
22,1576465;17,6258821;3,90352938;240,6067854;40,65233825;54,77645824;412552044;;;
54,15764653;32,64941124;-26,71882316;238,7489681;82,91553886;206,2550085;412084411;;;
-28,31684163;-6,688420884;-1,361052565;238,643779;337,8693363;86,31082002;414876661;;;
-2,381739207;-0,708260893;11,47304326;238,1383709;64,44457676;26,03678579;414818804;;;
18,56999975;13,22399972;13,38449969;238,0840554;38,68722282;10,55951805;413890545;;;
-12,86999968;14,90499988;14,01499978;238,0621246;153,1990012;119,9580396;412503408;;;
0,635294061;6,323529305;-16,44470558;237,6319868;20,01313059;313,2496436;413556342;;;
2,99612885;10,90645133;1,759354792;237,2402168;6,392810488;11,57025222;414030226;;;
-2,724444504;12,74888859;4,731111067;237,045392;1,744994876;2,823425601;420009486;;;
-16,13999984;-11,09749973;-1,779999986;236,6163507;3,252708483;22,53421235;420696174;;;
-3,625565814;64,50862954;-36,76268664;236,420191;246,8127614;171,7759401;414268028;;;
-10,93679984;-6,748799876;31,4999998;235,4998476;106,3743313;51,63030016;411210054;;;
-27,74461489;-33,11846136;-34,75999959;234,6524852;124,2963441;84,51877655;420595005;;;
-6,30720002;1,010399924;2,531999932;234,2343894;88,44920136;42,25079839;420247417;;;
-4,542438995;-17,87268267;-6,859024266;233,1131774;106,0619728;11,64661851;410414974;;;
-16,39199982;9,909333102;-1,339999984;232,9452927;5,511101618;28,14741776;414054966;;;
5,39999978;25,71176438;10,3188234;232,8485647;187,5882693;49,96893367;430099285;;;
-0,936521831;10,53391282;-5,14695645;232,1891014;9,858705539;7,340712897;412539180;;;
-10,56599986;9,362399842;5,338799922;231,744227;4,52027127;1,054063828;412907099;;;
-8,056666586;10,8999999;17,23166637;231,7273898;49,23545145;116,0524386;413638798;;;
-5,556315803;23,61947345;-14,78526297;231,4627792;321,8849987;60,42544113;414221653;;;
6,556000044;17,79199961;-12,72933304;231,1107308;7,482044172;18,00882885;412430776;;;
-8,257142633;-3,765714286;21,07142798;230,601763;446,2491173;204,3945332;430251642;;;
20,1479997;16,17119964;6,583199862;230,1919278;1,447382398;79,58380431;411096021;;;
23,27499955;12,24499969;-0,842499971;230,0465341;0,527139311;98,93972963;413625483;;;
-6,331199892;14,58719972;-3,146399948;230,0421294;1,584396034;31,44572325;412496691;;;
4,541987198;4,172650179;26,14970338;229,8414043;47,08733514;67,51004081;411540105;;;
-33,48941137;32,40470527;10,63058814;228,5906884;290,849441;821,377663;420833669;;;
-2,880000148;14,84363612;0,870909061;227,0967675;15,41181116;147,0697002;420908649;;;
2,531707371;13,98438985;-11,10585354;226,9699548;2,760190745;106,6037025;412915437;;;
-11,25882334;-3,718235225;-26,48823497;226,8955316;166,3921023;19,08005112;410238783;;;
2,396470255;13,4447057;11,84352915;226,3834614;1,371289172;33,26300348;411458070;;;
-6,711428428;-10,33714266;-4,71428559;225,942215;82,67872867;20,05400477;413372192;;;
83,91646884;5,830588135;-52,55999916;225,9319631;0,620885645;117,2625064;421325202;;;
-4,245000006;12,90562485;1,061249994;225,9174136;109,5720031;39,22918375;413383881;;;
19,53299976;12,03299985;11,76299984;225,4511216;6,996306023;90,87706166;430208477;;;
1,538999675;10,61399965;4,76699985;225,2657335;2,590446393;24,90422081;421161593;;;
15,56812445;-0,451629686;-1,871789236;225,2498989;171,6566887;42,36805513;413713160;;;
-3,316666628;-14,6133332;3,256666636;224,8900638;232,265916;7,017451399;413676022;;;
-11,69675664;8,176216038;17,11135116;224,4949829;2,631329496;14,16996749;410149109;;;
-7,352142668;10,34142836;4,04785708;224,3395851;11,92405711;29,61266059;410926363;;;
-10,52709675;11,55870944;6,776128901;224,0903579;1,182131404;109,78006;414703456;;;
-3,9058822;-13,93882332;-8,698823405;223,4822648;5,316550153;200,1520018;421209530;;;
-5,88400003;4,543999959;21,68199969;223,3638423;72,38009283;259,5727753;414283301;;;
24,03139255;6,974199588;12,97580187;222,9105083;120,7911689;107,8539477;413643501;;;
-7,570434665;9,459130283;6,211304244;222,0596591;4,648126231;12,427157;414877901;;;
-5,731428571;6,979999739;8,014285605;221,3030163;11,96075798;11,53460527;414714742;;;
22,69499986;6,717856915;24,22928539;221,1254995;40,41532516;21,34321372;412414828;;;
24,46928543;-16,45714263;-19,11214264;220,7384102;8,945827804;25,84039447;411369690;;;
24,41284759;-2,567185637;14,36830929;220,2136601;0,45731664;79,82979253;420759360;;;
32,89176433;13,83999977;11,39529405;219,9175201;2,516352062;111,883366;413915881;;;
31,58571386;1,72285712;12,64457131;219,6811642;14,09560284;18,0161662;420146852;;;
0,607058776;-0,774117604;12,9435291;219,261256;33,35230649;6,151547718;430137365;;;
13,58869549;-10,28086931;30,07304317;219,2605675;10,50827101;86,88140212;411417386;;;
6,98588218;11,65999966;15,17647033;218,9222192;4,46337594;49,0713693;414613496;;;
-14,99411746;4,136470539;5,547058686;218,5685579;62,54962565;45,76785052;421311284;;;
-2,017714329;9,550285623;4,316571394;218,4799879;10,77087892;74,92191432;413444041;;;
39,19263063;5,548420912;21,11684172;217,2954222;36,02014539;96,02618641;412718756;;;
1,589411788;7,881176337;-12,76823503;216,6781448;8,876422253;115,2345596;412745600;;;
-14,1776469;-10,75882321;-32,42941133;216,1590154;1,063798333;61,7852679;411104570;;;
10,51846155;10,46307667;10,18461523;215,136592;9,381905866;90,49295403;420030896;;;
-12,54612234;26,4808159;14,07550998;214,8924296;20,86973166;200,4422817;413332444;;;
-4,499999976;9,33103431;11,09586179;214,4285901;22,87687291;258,1672853;414779741;;;
-26,09869546;2,907391452;-12,4304345;214,2381544;537,7994662;6,298448521;414254834;;;
2,546666648;9,196666478;3,336666411;213,4080875;5,714175972;145,3227345;413924704;;;
-29,3588231;-0,2541176;1,676470565;213,1844323;38,11933044;87,8903127;412792157;;;
-4,836774226;11,45032234;10,07419325;213,1540004;1,969222933;6,605124377;430258651;;;
9,835293945;17,33529385;1,124705943;212,8495379;9,246505569;299,4240639;410954632;;;
42,4529992;-10,08299983;3,827999895;212,8048866;16,98914756;38,87454086;414577061;;;
-5,695199992;-12,45599974;12,60239992;212,7845072;1,897420491;78,25826313;420508193;;;
24,91588203;88,92529297;38,97529374;212,1834063;0,893098746;80,16220959;430061045;;;
24,45631546;4,795263088;16,70999979;211,4368521;82,02597376;123,4474523;411543489;;;
35,68746665;18,53716707;12,96362175;211,380057;57,17711775;12,70371383;411097615;;;
